SA22021_V1_00,SA22021_V1_00_NAME,SA22021_V1_00_NAME_ASCII,REGC2021_V1_00,REGC2021_V1_00_NAME,REGC2021_V1_00_NAME_ASCII,TA2021_V1_00,TA2021_V1_00_NAME,TA2021_V1_00_NAME_ASCII,LAND_AREA_SQ_KM,AREA_SQ_KM,Shape_Length
114500,Muriwai,Muriwai,2,Auckland Region,Auckland Region,76,Auckland,Auckland,3.01508522,3.01508522,11909.5460183
114600,Stanmore Bay West,Stanmore Bay West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.98684481,0.98684481,4684.72503564
134900,New Lynn Seabrook,New Lynn Seabrook,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.72239779,0.72239779,3577.89617821
114900,Whangaparāoa Central,Whangaparaoa Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,3.69157781,3.69157781,9263.24693349
116500,Long Bay,Long Bay,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.78797983,2.78797983,10833.9351747
115000,Kumeu-Huapai,Kumeu-Huapai,2,Auckland Region,Auckland Region,76,Auckland,Auckland,6.32229402,6.32229402,16724.1261208
126200,Hillcrest East (Auckland),Hillcrest East (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.06377778,1.06377778,4282.50924613
115200,Manly West,Manly West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.0323979,1.0323979,6337.03074496
116700,Albany Heights,Albany Heights,2,Auckland Region,Auckland Region,76,Auckland,Auckland,3.10708378,3.10708378,10345.8804739
135800,St Lukes,St Lukes,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.46163654,0.46163654,4242.36284151
115400,Tindalls-Matakatia,Tindalls-Matakatia,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.93347568,2.93347568,10452.5269404
116900,Fairview Heights,Fairview Heights,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.60417494,1.60417494,5385.40121903
115800,Manly East,Manly East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.57463151,1.57463151,6400.18691907
117500,Glamorgan,Glamorgan,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.95918877,0.95918877,4929.3054398
135900,Symonds Street East,Symonds Street East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.10348319,0.10348319,1576.713609
115900,Riverhead,Riverhead,2,Auckland Region,Auckland Region,76,Auckland,Auckland,4.04962106,4.04962106,12654.6200049
117600,Oteha East,Oteha East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.76502793,0.76502793,4514.35007823
116200,Gulf Harbour South,Gulf Harbour South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.42885436,2.67530897,9605.32527882
117700,Northcross,Northcross,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.07077729,1.07077729,5329.63963802
117200,Torbay,Torbay,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.43320771,1.43320771,7492.03881576
117800,Oteha West,Oteha West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.53026573,0.53026573,3505.30543031
131800,Freemans Bay,Freemans Bay,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.03533635,1.03533635,4939.44186837
117400,Albany West,Albany West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.05688601,2.05688601,10002.1205754
118000,Waitakere,Waitakere,2,Auckland Region,Auckland Region,76,Auckland,Auckland,15.28945995,15.28945995,23634.5851696
119600,Westgate South,Westgate South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.70943526,1.70943526,6899.51261258
119700,Windsor Park,Windsor Park,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.83585293,0.83585293,4403.73572463
118100,Albany South,Albany South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.4855869,1.4855869,7473.03387141
118200,Browns Bay South West,Browns Bay South West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.15126945,1.15126945,5077.51194114
118300,Browns Bay Central,Browns Bay Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.18290053,1.18290053,5815.73100784
118400,Schnapper Rock,Schnapper Rock,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.21502845,2.21502845,8266.87099696
118500,Pinehill,Pinehill,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.62867842,1.62867842,5349.4745592
118600,North Harbour,North Harbour,2,Auckland Region,Auckland Region,76,Auckland,Auckland,5.48659458,5.48659458,13710.7978764
118800,Westgate Central,Westgate Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.86366222,1.86366222,6191.68104962
119000,Rothesay Bay,Rothesay Bay,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.86492687,0.86492687,5275.12476854
119100,Greenhithe East,Greenhithe East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.4381762,1.4381762,7895.98410045
119800,West Harbour West,West Harbour West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.92726584,1.92726584,6740.49554132
132600,New Lynn North West,New Lynn North West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.68956638,0.68956638,3482.44988296
119400,Greenhithe South,Greenhithe South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,3.64449888,3.64449888,13105.3791028
119500,Murrays Bay West,Murrays Bay West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.95731874,0.95731874,4553.36541182
132700,Hobson Ridge North,Hobson Ridge North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.1492268,0.1492268,2058.54725125
120000,Murrays Bay East,Murrays Bay East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.69795032,0.69795032,4374.48414695
120100,Birdwood West,Birdwood West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,5.9362787,5.9362787,13929.3046731
145200,Oranga,Oranga,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.66853336,0.66853336,3769.27607972
120300,West Harbour Clearwater Cove,West Harbour Clearwater Cove,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.35724979,1.67722533,8784.28524585
120400,Unsworth Heights East,Unsworth Heights East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.10831885,1.10831885,4975.53863624
120500,Mairangi Bay North,Mairangi Bay North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.92452501,0.92452501,4958.49649878
120700,West Harbour Luckens Point,West Harbour Luckens Point,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.9837843,0.9837843,5476.5804878
120800,Mairangi Bay South,Mairangi Bay South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.80148607,0.80148607,4814.65512981
120900,Massey Royal Road West,Massey Royal Road West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.89641574,0.89641574,4351.70455466
138400,Mount Eden West,Mount Eden West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.79137389,0.79137389,4823.63186199
121400,Bayview West,Bayview West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.73396895,0.73396895,3779.41110613
121600,Royal Heights North,Royal Heights North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.49490896,1.49490896,6735.07418271
139300,Maungawhau,Maungawhau,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.73452195,0.73452195,3939.12827222
121700,Massey West,Massey West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.18546354,1.18546354,7602.11714476
121800,Beach Haven West,Beach Haven West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.20746814,1.20746814,6341.16608655
122000,Swanson,Swanson,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.89457674,1.89457674,10271.9164447
158100,Ormiston South,Ormiston South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.70395036,1.70395036,5866.05442035
125700,Henderson Lincoln South,Henderson Lincoln South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.35507618,1.35507618,6855.51654342
122100,Bayview South,Bayview South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.93362104,0.93362104,6040.26112137
122200,Campbells Bay,Campbells Bay,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.74298659,1.74298659,5829.51638907
154600,Botany Central,Botany Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.46967108,0.46967108,3580.53040963
122300,Royal Heights South,Royal Heights South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.13131544,1.13131544,5549.8751674
122400,Beach Haven East,Beach Haven East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.12103327,1.12103327,6664.3579708
148600,Favona West,Favona West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.85935424,0.85935424,4105.88619947
122500,Massey East,Massey East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.14447088,1.14447088,5572.49986423
122700,Glenfield North,Glenfield North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.80628847,0.80628847,4471.68289603
123100,Glenfield West,Glenfield West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.97044941,0.97044941,4601.86301965
141500,Epsom East,Epsom East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.26821009,1.26821009,5956.94348496
122800,Birkdale North,Birkdale North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.38581833,1.38581833,6330.0258524
122900,Massey South,Massey South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.38681668,1.38681668,7292.86725902
123200,Te Atatū Peninsula North West,Te Atatu Peninsula North West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.11265303,1.11265303,6836.52199129
123300,Glenfield South West,Glenfield South West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.19076258,1.19076258,5365.21273014
123500,Wairau Valley,Wairau Valley,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.56363428,2.56363428,11512.2951306
123800,Rānui Domain,Ranui Domain,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.87018247,0.87018247,4713.47012485
124200,Rānui South West,Ranui South West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.73694038,0.73694038,3667.49727216
124300,Henderson Larnoch,Henderson Larnoch,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.96975579,0.96975579,5035.59687567
148900,Māngere West,Mangere West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.94260917,0.94260917,4281.83841024
123900,Beach Haven South,Beach Haven South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.34269139,1.34269139,7335.94357375
124000,Glenfield Central,Glenfield Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.12775531,1.12775531,4699.45267645
124100,Piha,Piha,2,Auckland Region,Auckland Region,76,Auckland,Auckland,5.23828424,5.23828424,18497.0810497
124400,Birkdale South,Birkdale South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.40665808,1.40665808,6547.39154953
124500,Te Atatū Peninsula Central,Te Atatu Peninsula Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.11341773,1.11341773,5673.22044664
125400,Milford West,Milford West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.83343871,0.83343871,4376.05512131
362100,Georgetown,Georgetown,15,Southland Region,Southland Region,75,Invercargill City,Invercargill City,1.12359188,1.12359188,4592.61169113
124800,Te Atatū Peninsula West,Te Atatu Peninsula West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.42602406,1.42602406,8233.65114703
124900,Henderson Lincoln West,Henderson Lincoln West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.89798168,0.89798168,6787.96830993
125100,Henderson Lincoln East,Henderson Lincoln East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.94409039,1.94409039,9302.25585276
125500,Westlake,Westlake,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.68702599,0.68702599,3775.96532666
125300,Te Atatū Peninsula East,Te Atatu Peninsula East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.80792875,1.80792875,9444.03739518
125600,Hillcrest North (Auckland),Hillcrest North (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.98053287,0.98053287,5838.43475838
362800,Moulson,Moulson,15,Southland Region,Southland Region,75,Invercargill City,Invercargill City,0.77408848,0.77408848,5280.68430435
125900,Milford Central,Milford Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.74347675,0.74347675,4399.30224345
126000,Summerland South,Summerland South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.33401074,1.33401074,5568.64785843
127300,Northcote South (Auckland),Northcote South (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.13967673,1.13967673,5616.56984232
138100,Balmoral,Balmoral,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.78483287,0.78483287,4652.71566028
126300,Chatswood,Chatswood,2,Auckland Region,Auckland Region,76,Auckland,Auckland,3.06686812,3.06686812,9338.24335658
126500,Birkenhead North,Birkenhead North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.01182525,1.01182525,5868.31557086
126600,Takapuna West,Takapuna West,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.34633805,2.34633805,11458.4619864
126700,Henderson North,Henderson North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.39351577,1.39351577,6948.28530406
126800,Takapuna Central,Takapuna Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.98523521,2.05204865,7927.86364396
127900,Henderson North East,Henderson North East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.80085975,0.80085975,5218.37345534
126900,Western Heights (Auckland),Western Heights (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.35839668,1.35839668,6825.76609685
127000,Te Atatū South-Central,Te Atatu South-Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.36402389,1.36402389,6828.85112558
127100,Northcote Central (Auckland),Northcote Central (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.68696906,0.68696906,3534.37812553
127400,Birkenhead South,Birkenhead South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.36168696,1.36168696,6117.84729888
129100,Sunnyvale East,Sunnyvale East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.66156851,2.66156851,7141.14324123
127500,Henderson Central,Henderson Central,2,Auckland Region,Auckland Region,76,Auckland,Auckland,2.01588236,2.01588236,10087.9847198
128500,Te Atatū South-McLeod South,Te Atatu South-McLeod South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.10504213,1.10504213,5694.87814283
127700,Te Atatū South-McLeod North,Te Atatu South-McLeod North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.00789044,1.00789044,8028.53880588
127800,Henderson Valley Park,Henderson Valley Park,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.74979705,0.74979705,4698.25607584
128100,Northcote Tuff Crater,Northcote Tuff Crater,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.1140613,1.21471928,6154.83091797
128600,Takapuna South,Takapuna South,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.50762057,0.50762057,4154.59889521
154700,Botany North,Botany North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.92492593,0.92492593,4042.78988208
128200,Northcote Point (Auckland),Northcote Point (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.17336633,1.17336633,6544.35471565
128300,McLaren Park,McLaren Park,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.08838375,1.08838375,4957.56215423
128400,Henderson East,Henderson East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.79307691,0.79307691,3711.74152663
128800,Hauraki,Hauraki,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.09437534,1.09437534,5109.02018855
128900,Glendene North,Glendene North,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.40683767,1.40683767,6523.44388888
143200,Meadowbank East,Meadowbank East,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.65235266,0.65235266,4155.24935015
129400,Bayswater,Bayswater,2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.09696605,1.2049212,7881.16749147
133600,Morningside (Auckland),Morningside (Auckland),2,Auckland Region,Auckland Region,76,Auckland,Auckland,1.09391528,1.09391528,5024.27485607
133700,Shortland Street,Shortland Street,2,Auckland Region,Auckland Region,76,Auckland,Auckland,0.12745541,0.12745541,2082.02208125
